frame, x, y, z
521,222.957,127.01,1229
521,254.443,143.505,1216
521,286.047,158.311,1200
521,318.596,166.519,1204
521,352.803,158.924,1200
521,387.532,144.269,1208
521,422.509,127.08,1225
521,457.738,111.218,1216
521,192.515,130.445,1216
521,223.98,145.319,1208
521,255.095,161.279,1256
521,286.551,174.609,1256
521,318.955,180.851,1252
521,352.635,175.891,1252
521,386.967,163.722,1234
521,421.536,148.196,1200
521,456.258,133.303,1200
521,194.03,148.67,1195
521,225.062,163.151,1191
521,255.686,178.012,1191
521,287.016,189.077,1221
521,319.319,193.545,1221
521,352.528,191.041,1208
521,386.361,182.174,1179
521,420.374,169.154,1221
521,454.813,155.692,1200
521,195.121,167.174,1200
521,225.671,181.08,1238
521,255.804,194.475,1175
521,287.089,203.323,1175
521,319.541,206.424,1191
521,352.557,205.968,1175
521,386.092,200.192,1191
521,419.705,189.914,1221
521,454.019,178.128,1183
521,195.007,187.009,1191
521,225.043,200.034,1238
521,255.039,211.715,1191
521,286.508,218.89,1163
521,319.448,221.027,1159
521,352.72,222.138,1171
521,386.56,218.602,1216
521,420.447,210.774,1200
521,454.847,200.838,1171
521,191.927,210.117,1183
521,222.622,220.917,1216
521,253.231,230.719,1238
521,285.223,236.96,1183
521,318.678,239.556,1179
521,352.924,240.561,1191
521,387.917,238.105,1221
521,423.152,232.011,1179
521,458.867,223.796,1163
521,187.291,235.055,1171
521,218.887,243.835,1204
521,250.627,251.868,1221
521,283.39,257.54,1212
521,317.537,260.497,1200
521,353.172,261.115,1216
521,389.949,258.895,1208
521,427.191,253.768,1167
521,464.305,246.724,1151
521,182.306,260.978,1159
521,214.869,268.176,1200
521,247.807,274.702,1195
521,281.374,279.84,1225
521,316.326,282.903,1216
521,353.576,283.06,1221
521,392.244,280.686,1183
521,431.496,276.037,1155
521,470.017,269.77,1144
521,178.001,287.014,1144
521,211.558,292.949,1191
521,245.432,298.348,1195
521,279.76,302.964,1195
521,315.509,306.028,1204
521,354.29,305.644,1195
521,394.411,303.045,1167
521,435.101,298.689,1155
521,474.943,293.032,1136
522,190.009,113.015,1212
522,222.032,127.855,1229
522,253.667,144.274,1216
522,285.523,159.084,1208
522,318.435,167.315,1212
522,353.134,159.658,1204
522,388.331,144.85,1208
522,423.536,127.397,1225
522,458.744,111.218,1212
522,191.491,131.435,1204
522,223.041,146.167,1212
522,254.335,162.086,1247
522,286.057,175.444,1252
522,318.82,181.713,1247
522,353.014,176.726,1243
522,387.9,164.464,1229
522,422.827,148.745,1200
522,457.584,133.569,1200
522,192.983,149.64,1195
522,224.13,164.009,1191
522,254.97,178.865,1195
522,286.567,189.965,1221
522,319.212,194.461,1216
522,352.941,191.951,1208
522,387.374,183.047,1179
522,421.883,169.921,1221
522,456.471,156.241,1204
522,194.073,168.135,1200
522,224.784,181.972,1238
522,255.164,195.387,1183
522,286.709,204.262,1175
522,319.473,207.387,1187
522,353.005,206.935,1171
522,387.138,201.161,1195
522,421.327,190.855,1221
522,455.942,178.936,1183
522,194.007,188.008,1187
522,224.261,201.008,1238
522,254.521,212.699,1195
522,286.243,219.877,1171
522,319.453,222.027,1159
522,353.221,223.143,1179
522,387.597,219.631,1216
522,422.03,211.824,1195
522,456.843,201.841,1171
522,191.095,211.293,1187
522,222.02,222.031,1221
522,252.901,231.795,1234
522,285.152,237.992,1187
522,318.876,240.569,1187
522,353.513,241.578,1195
522,388.908,239.161,1221
522,424.536,233.107,1179
522,460.522,224.859,1163
522,186.713,236.492,1167
522,218.538,245.144,1204
522,250.554,253.056,1216
522,283.597,258.615,1216
522,318.007,261.501,1204
522,353.878,262.12,1216
522,390.853,259.948,1204
522,428.246,254.862,1171
522,465.421,247.782,1151
522,182.022,262.71,1155
522,214.814,269.704,1204
522,248.027,276.017,1200
522,281.891,280.962,1225
522,317.089,283.893,1216
522,354.398,284.044,1216
522,393.026,281.723,1183
522,432.161,277.106,1163
522,470.535,270.798,1140
522,178.001,289.015,1140
522,211.783,294.677,1191
522,245.923,299.792,1200
522,280.541,304.153,1200
522,316.51,307.027,1204
522,355.18,306.627,1195
522,395.058,304.072,1167
522,435.417,299.734,1155
522,474.937,294.03,1133
523,188.009,113.016,1216
523,220.344,127.67,1229
523,252.452,143.66,1221
523,284.888,157.815,1208
523,318.36,165.555,1212
523,353.569,158.005,1204
523,389.29,143.728,1204
523,425.046,126.882,1221
523,460.749,111.234,1212
523,189.426,131.945,1204
523,221.313,146.391,1208
523,253.138,161.659,1243
523,285.462,174.175,1243
523,318.758,179.884,1247
523,353.399,175.026,1243
523,388.734,163.383,1225
523,424.154,148.387,1200
523,459.381,133.823,1204
523,190.877,150.691,1195
523,222.412,164.59,1200
523,253.837,178.555,1191
523,286.03,188.668,1216
523,319.172,192.557,1216
523,353.284,190.208,1204
523,388.083,181.992,1179
523,423.005,169.706,1221
523,458.014,156.745,1195
523,191.97,169.704,1200
523,223.147,182.822,1238
523,254.137,195.142,1183
523,286.24,202.936,1179
523,319.456,205.414,1187
523,353.306,205.169,1171
523,387.724,200.141,1191
523,422.238,190.772,1216
523,457.214,179.701,1187
523,192.007,190.008,1187
523,222.802,202.019,1234
523,253.64,212.503,1195
523,285.852,218.558,1171
523,319.457,220.024,1163
523,353.473,221.404,1179
523,388.059,218.686,1216
523,422.733,211.885,1200
523,457.837,202.869,1171
523,189.459,213.435,1183
523,220.856,223.116,1221
523,252.213,231.658,1234
523,284.852,236.754,1187
523,318.876,238.704,1187
523,353.7,239.957,1200
523,389.237,238.357,1221
523,425.031,233.357,1183
523,461.242,226.122,1163
523,185.609,238.614,1167
523,217.775,246.248,1204
523,250.107,253,1221
523,283.401,257.539,1216
523,317.997,259.879,1204
523,353.987,260.713,1216
523,391.044,259.357,1204
523,428.535,255.35,1171
523,465.875,249.293,1151
523,181.507,264.764,1155
523,214.494,270.811,1204
523,247.843,276.071,1204
523,281.81,280.107,1225
523,317.076,282.561,1221
523,354.433,282.924,1216
523,393.087,281.4,1187
523,432.257,277.86,1167
523,470.741,272.572,1140
523,178.002,291.014,1140
523,211.843,295.807,1191
523,245.978,299.991,1204
523,280.577,303.561,1204
523,316.509,306.025,1208
523,355.162,305.849,1200
523,395.015,304.051,1171
523,435.357,300.75,1159
523,474.94,296.053,1129
524,187.009,113.016,1216
524,219.145,127.887,1229
524,251.336,143.745,1225
524,284.185,157.363,1216
524,318.218,164.621,1216
524,353.962,157.188,1204
524,390.095,143.505,1208
524,426.041,127.352,1225
524,461.756,112.245,1212
524,188.108,132.708,1208
524,219.849,147.253,1208
524,251.915,162.085,1238
524,284.763,173.801,1243
524,318.655,178.901,1243
524,353.85,174.138,1238
524,389.669,163.112,1216
524,425.391,148.865,1200
524,460.682,134.887,1204
524,189.225,152.283,1200
524,220.745,166.036,1204
524,252.586,179.228,1191
524,285.369,188.336,1216
524,319.109,191.527,1216
524,353.772,189.267,1204
524,389.1,181.664,1179
524,424.448,170.157,1221
524,459.627,157.828,1200
524,190.048,172.089,1200
524,221.41,184.714,1238
524,252.939,195.991,1187
524,285.636,202.658,1175
524,319.433,204.355,1191
524,353.811,204.217,1171
524,388.768,199.774,1195
524,423.803,191.17,1216
524,459.09,180.776,1187
524,190.007,193.008,1191
524,221.191,204.167,1229
524,252.579,213.496,1204
524,285.323,218.4,1175
524,319.464,219.02,1163
524,353.967,220.531,1179
524,389.077,218.328,1216
524,424.301,212.209,1200
524,459.84,203.873,1171
524,187.906,216.492,1179
524,219.614,225.322,1212
524,251.388,232.789,1234
524,284.424,236.847,1191
524,318.874,238.057,1191
524,354.141,239.309,1200
524,390.173,238.074,1221
524,426.484,233.594,1183
524,463.1,226.894,1163
524,184.844,241.393,1163
524,217.122,248.351,1204
524,249.624,254.268,1221
524,283.108,258.01,1221
524,317.97,259.775,1204
524,354.337,260.436,1216
524,391.848,259.21,1204
524,429.786,255.495,1171
524,467.461,249.781,1151
524,181.667,267.131,1151
524,214.541,272.729,1200
524,247.775,277.461,1204
524,281.694,280.992,1229
524,317.036,283.051,1221
524,354.69,283.076,1216
524,393.739,281.42,1187
524,433.27,277.92,1167
524,472.019,272.783,1140
524,179.002,293.014,1140
524,212.524,297.571,1191
524,246.324,301.483,1204
524,280.678,304.79,1208
524,316.51,307.02,1208
524,355.373,306.373,1200
524,395.54,304.239,1171
524,436.159,300.77,1163
524,475.944,296.055,1129
525,186.008,113.016,1216
525,218.401,126.412,1225
525,251.037,140.787,1221
525,284.521,153.158,1208
525,319.221,159.652,1212
525,355.53,152.68,1204
525,392.045,140.029,1208
525,428.123,125.162,1221
525,463.756,111.273,1208
525,186.815,132.869,1212
525,218.867,146.022,1212
525,251.503,159.554,1243
525,285.075,170.291,1247
525,319.652,174.9,1252
525,355.406,170.357,1243
525,391.634,160.089,1221
525,427.554,146.947,1200
525,462.775,134.108,1208
525,187.634,152.632,1204
525,219.575,165.131,1204
525,252.12,177.248,1195
525,285.685,185.644,1221
525,320.107,188.546,1216
525,355.302,186.326,1204
525,391.034,179.209,1183
525,426.644,168.585,1216
525,461.807,157.262,1200
525,188.2,172.705,1204
525,220.135,184.233,1234
525,252.474,194.647,1187
525,285.974,200.821,1183
525,320.434,202.4,1191
525,355.303,202.126,1171
525,390.613,197.937,1195
525,425.924,190.011,1216
525,461.271,180.484,1187
525,188.007,194.008,1191
525,219.924,204.212,1225
525,252.165,212.815,1204
525,285.7,217.363,1179
525,320.471,218.018,1167
525,355.401,219.192,1183
525,390.766,217.073,1216
525,426.184,211.489,1200
525,461.819,203.904,1171
525,186.026,218.035,1175
525,218.473,225.952,1212
525,251.077,232.706,1234
525,284.868,236.39,1191
525,319.896,237.524,1187
525,355.489,238.468,1200
525,391.625,237.274,1221
525,427.942,233.271,1183
525,464.481,227.249,1167
525,183.238,243.505,1163
525,216.204,249.526,1204
525,249.467,254.625,1216
525,283.651,257.799,1221
525,319.014,259.259,1204
525,355.563,259.753,1216
525,392.975,258.684,1204
525,430.667,255.477,1171
525,468.056,250.416,1151
525,180.386,269.75,1148
525,213.881,274.334,1195
525,247.786,278.08,1204
525,282.332,280.779,1229
525,318.093,282.29,1221
525,355.749,282.318,1216
525,394.476,281.02,1187
525,433.504,278.114,1167
525,471.768,273.64,1140
525,178.002,296.014,1133
525,212.077,299.461,1191
525,246.455,302.251,1204
525,281.346,304.533,1208
525,317.511,306.016,1208
525,356.2,305.527,1200
525,395.864,303.902,1175
525,435.792,301.1,1163
525,474.93,297.071,1129
526,183.009,114.016,1216
526,216.083,126.455,1225
526,249.525,139.681,1221
526,283.83,150.903,1204
526,319.225,156.664,1208
526,355.974,150.081,1204
526,392.923,138.33,1212
526,429.544,124.418,1225
526,465.762,111.292,1212
526,183.987,134.117,1212
526,216.71,146.318,1212
526,250.137,158.692,1243
526,284.47,168.349,1247
526,319.647,172.36,1247
526,355.8,168.093,1243
526,392.391,158.648,1221
526,428.765,146.459,1200
526,464.54,134.38,1208
526,185.014,154.15,1208
526,217.617,165.69,1208
526,250.921,176.668,1195
526,285.156,184.091,1216
526,320.085,186.505,1221
526,355.643,184.481,1204
526,391.675,178.077,1183
526,427.627,168.378,1212
526,463.266,157.816,1204
526,185.838,174.497,1200
526,218.432,185.038,1229
526,251.47,194.367,1191
526,285.531,199.696,1183
526,320.409,200.877,1191
526,355.608,200.732,1179
526,391.175,197.132,1195
526,426.729,190.068,1216
526,462.445,181.319,1187
526,186.008,196.008,1191
526,218.57,205.2,1225
526,251.406,212.828,1204
526,285.381,216.673,1183
526,320.476,217.016,1167
526,355.711,218.24,1183
526,391.311,216.574,1212
526,426.924,211.731,1200
526,462.826,204.917,1171
526,184.638,219.972,1175
526,217.598,227.016,1212
526,250.646,232.962,1229
526,284.75,236.084,1200
526,320.02,236.959,1191
526,355.871,237.894,1200
526,392.236,237.01,1216
526,428.759,233.574,1183
526,465.585,228.155,1167
526,182.622,245.192,1163
526,215.939,250.531,1200
526,249.467,255.018,1216
526,283.831,257.764,1221
526,319.354,259,1208
526,356.109,259.443,1216
526,393.748,258.549,1204
526,431.684,255.711,1171
526,469.399,251.063,1151
526,180.609,271.09,1144
526,214.301,275.17,1191
526,248.294,278.495,1204
526,282.894,280.888,1225
526,318.729,282.213,1221
526,356.547,282.151,1216
526,395.499,280.91,1187
526,434.807,278.187,1167
526,473.429,273.96,1140
526,179.002,297.014,1133
526,213.144,300.105,1187
526,247.489,302.614,1204
526,282.341,304.68,1208
526,318.512,306.014,1208
526,357.324,305.404,1195
526,397.204,303.747,1175
526,437.43,300.99,1163
526,476.941,297.074,1125
527,183.008,115.016,1216
527,215.778,126.027,1234
527,249.116,137.764,1212
527,283.589,147.692,1204
527,319.225,152.68,1204
527,356.081,146.731,1204
527,393,136.275,1212
527,429.561,123.951,1225
527,465.761,112.313,1212
527,183.441,135.038,1221
527,215.929,145.893,1212
527,249.446,156.945,1243
527,284.116,165.544,1247
527,319.62,169.017,1247
527,355.895,165.114,1243
527,392.446,156.653,1221
527,428.741,145.809,1195
527,464.489,135.099,1216
527,183.878,155.015,1204
527,216.406,165.35,1204
527,250.03,175.232,1200
527,284.743,181.859,1221
527,320.058,183.918,1216
527,355.744,182.053,1204
527,391.734,176.295,1183
527,427.59,167.618,1212
527,463.188,158.215,1204
527,184.17,175.379,1200
527,216.924,184.884,1229
527,250.473,193.351,1191
527,285.093,198.119,1183
527,320.397,199.091,1191
527,355.726,198.924,1179
527,391.261,195.671,1191
527,426.719,189.31,1216
527,462.375,181.471,1195
527,184.008,197.008,1187
527,216.973,205.338,1221
527,250.398,212.295,1212
527,284.938,215.755,1187
527,320.479,216.014,1171
527,355.842,217.029,1183
527,391.442,215.471,1208
527,426.993,211.074,1200
527,462.833,204.93,1175
527,182.835,221.217,1175
527,216.166,227.52,1208
527,249.731,232.906,1234
527,284.324,235.718,1200
527,319.985,236.469,1191
527,356.007,237.151,1204
527,392.432,236.229,1216
527,428.963,233.062,1187
527,465.793,228.145,1171
527,181.338,246.722,1163
527,214.892,251.401,1195
527,248.756,255.366,1216
527,283.459,257.774,1221
527,319.279,258.787,1208
527,356.248,258.991,1216
527,394.033,258.005,1200
527,432.072,255.329,1171
527,469.865,251.062,1155
527,179.983,272.883,1144
527,213.756,276.346,1191
527,247.871,279.142,1200
527,282.634,281.125,1221
527,318.656,282.134,1221
527,356.718,281.854,1212
527,395.901,280.521,1191
527,435.405,277.899,1167
527,474.173,273.965,1140
527,179.003,299.014,1133
527,213.08,301.504,1187
527,247.385,303.468,1204
527,282.258,305.066,1204
527,318.515,306.01,1204
527,357.585,305.203,1191
527,397.747,303.463,1175
527,438.232,300.769,1167
527,477.946,297.082,1129
528,182.008,115.016,1221
528,215.196,125.199,1229
528,249.024,135.85,1208
528,284.03,144.587,1208
528,320.219,148.701,1208
528,357.497,143.007,1204
528,394.774,133.336,1212
528,431.533,122.004,1225
528,467.763,111.337,1212
528,182.4,135.592,1225
528,215.281,145.625,1212
528,249.249,155.557,1243
528,284.378,163.024,1247
528,320.35,165.769,1247
528,357.107,161.953,1238
528,394.123,154.105,1221
528,430.731,144.137,1200
528,466.563,134.335,1216
528,182.816,156.138,1208
528,215.712,165.622,1208
528,249.739,174.364,1204
528,284.818,179.976,1216
528,320.512,181.451,1221
528,356.718,179.551,1212
528,393.259,174.22,1183
528,429.55,166.265,1212
528,465.325,157.674,1204
528,183.114,177.028,1204
528,216.218,185.604,1229
528,250.117,192.95,1191
528,285.005,196.859,1187
528,320.59,197.396,1191
528,356.471,197.09,1183
528,392.599,194.103,1195
528,428.57,188.322,1216
528,464.512,181.196,1195
528,183.008,199.008,1191
528,216.312,206.316,1221
528,250.038,212.247,1212
528,284.771,215.023,1187
528,320.485,215.011,1175
528,356.419,215.787,1187
528,392.587,214.385,1208
528,428.632,210.47,1200
528,464.822,204.958,1179
528,182.001,223.055,1175
528,215.638,228.481,1208
528,249.47,233.017,1225
528,284.236,235.29,1204
528,320.072,235.813,1191
528,356.534,236.317,1200
528,393.403,235.532,1216
528,430.295,232.815,1187
528,467.347,228.489,1175
528,180.756,248.053,1163
528,214.59,252.057,1195
528,248.71,255.386,1212
528,283.62,257.361,1221
528,319.634,258.168,1208
528,356.849,258.332,1216
528,394.856,257.57,1204
528,433.033,255.373,1175
528,470.878,251.687,1159
528,179.697,273.538,1148
528,213.74,276.512,1195
528,248.113,278.874,1195
528,283.129,280.515,1221
528,319.357,281.353,1216
528,357.453,281.2,1208
528,396.594,280.231,1191
528,435.988,278.154,1171
528,474.634,274.819,1144
528,179.003,299.014,1140
528,213.342,301.173,1187
528,247.908,302.85,1200
528,283.052,304.192,1204
528,319.515,305.011,1204
528,358.426,304.491,1191
528,398.325,303.241,1175
528,438.498,301.157,1167
528,477.941,298.096,1129
529,180.008,116.015,1221
529,213.584,124.51,1225
529,247.928,133.397,1216
529,283.529,140.572,1208
529,320.23,143.724,1204
529,357.972,138.75,1204
529,395.671,130.474,1208
529,432.947,120.695,1225
529,469.769,111.361,1212
529,180.345,136.539,1221
529,213.665,145.015,1216
529,248.26,153.403,1243
529,284.09,159.603,1247
529,320.624,161.664,1252
529,357.726,158.28,1238
529,394.999,151.544,1229
529,431.965,142.938,1200
529,468.306,134.358,1221
529,180.711,157.029,1208
529,214.129,165.153,1208
529,248.902,172.652,1204
529,284.771,177.34,1221
529,321.066,178.371,1221
529,357.51,176.666,1208
529,394.142,172.098,1187
529,430.603,165.229,1212
529,466.758,157.686,1208
529,181.003,177.924,1204
529,214.734,185.367,1225
529,249.459,191.78,1195
529,285.183,195.085,1187
529,321.411,195.386,1191
529,357.419,195.058,1183
529,393.511,192.49,1200
529,429.496,187.494,1216
529,465.666,181.219,1195
529,181.008,200.008,1187
529,215.026,206.412,1216
529,249.563,211.661,1208
529,285.102,214.074,1191
529,321.489,214.009,1175
529,357.448,214.535,1187
529,393.525,213.251,1212
529,429.526,209.831,1195
529,465.829,204.966,1183
529,180.409,224.309,1179
529,214.656,228.976,1208
529,249.16,232.977,1225
529,284.586,234.989,1204
529,320.952,235.42,1200
529,357.5,235.624,1200
529,394.342,234.749,1212
529,431.26,232.267,1187
529,468.502,228.342,1175
529,179.71,249.598,1163
529,213.982,252.936,1195
529,248.539,255.78,1208
529,283.863,257.467,1221
529,320.218,258.065,1208
529,357.628,257.925,1212
529,395.775,256.958,1200
529,434.143,254.783,1179
529,472.303,251.285,1163
529,179.22,275.342,1151
529,213.508,277.697,1191
529,248.058,279.565,1191
529,283.22,280.833,1212
529,319.604,281.347,1212
529,358.015,280.876,1208
529,397.501,279.638,1187
529,437.277,277.422,1171
529,476.367,274.11,1148
529,179.003,301.014,1136
529,213.41,302.567,1187
529,247.954,303.723,1195
529,283.048,304.611,1200
529,319.518,305.006,1195
529,358.85,304.15,1187
529,399.252,302.586,1179
529,439.959,300.257,1167
529,479.954,297.096,1133
530,180.008,117.015,1221
530,213.544,124.14,1229
530,247.852,131.542,1221
530,283.449,137.379,1208
530,320.23,139.741,1208
530,358.217,135.391,1204
530,396.219,128.283,1208
530,433.762,119.723,1221
530,470.773,111.385,1212
530,180.335,137.54,1225
530,213.614,144.737,1221
530,248.172,151.776,1243
530,283.998,156.836,1247
530,320.618,158.331,1247
530,357.955,155.416,1238
530,395.542,149.72,1221
530,432.8,142.273,1200
530,469.339,134.645,1221
530,180.698,158.01,1208
530,214.076,164.984,1208
530,248.812,171.336,1204
530,284.679,175.144,1221
530,321.062,175.81,1221
530,357.728,174.443,1208
530,394.671,170.725,1191
530,431.446,164.905,1212
530,467.818,158.252,1208
530,180.994,178.902,1200
530,214.686,185.341,1225
530,249.377,190.836,1200
530,285.101,193.518,1191
530,321.41,193.627,1195
530,357.626,193.516,1183
530,394.009,191.593,1200
530,430.314,187.503,1216
530,466.729,182.06,1200
530,181.008,201.007,1191
530,214.99,206.562,1216
530,249.497,211.109,1208
530,285.035,213.114,1191
530,321.491,213.009,1179
530,357.636,213.615,1191
530,393.971,212.779,1208
530,430.266,210.09,1195
530,466.826,205.979,1183
530,180.416,225.338,1179
530,214.634,229.309,1208
530,249.114,232.777,1221
530,284.542,234.518,1204
530,320.967,234.926,1204
530,357.662,235.167,1204
530,394.709,234.578,1212
530,431.859,232.625,1187
530,469.296,229.25,1179
530,179.723,250.639,1167
530,213.973,253.414,1191
530,248.513,255.846,1208
530,283.843,257.319,1221
530,320.244,257.862,1208
530,357.751,257.733,1208
530,396.036,256.931,1200
530,434.553,255.081,1179
530,472.836,251.935,1167
530,179.233,276.368,1155
530,213.505,278.26,1191
530,248.043,279.797,1191
530,283.212,280.869,1208
530,319.628,281.29,1208
530,358.083,280.796,1204
530,397.634,279.622,1187
530,437.474,277.553,1175
530,476.622,274.431,1155
530,179.003,302.014,1140
530,213.398,303.176,1187
530,247.931,304.045,1195
530,283.031,304.737,1191
530,319.518,305.005,1191
530,358.848,304.087,1187
530,399.251,302.507,1179
530,439.954,300.193,1167
530,479.954,297.098,1133
531,179.008,118.015,1221
531,212.999,123.551,1225
531,247.822,129.214,1225
531,283.963,133.445,1212
531,321.227,134.772,1204
531,359.668,131.176,1204
531,398.109,125.458,1212
531,436.187,118.413,1221
531,473.766,111.416,1216
531,179.02,138.575,1225
531,212.801,144.352,1216
531,247.969,149.905,1238
531,284.41,153.703,1243
531,321.512,154.508,1243
531,359.178,152.074,1234
531,397.005,147.484,1221
531,434.577,141.347,1200
531,471.551,134.925,1221
531,179.082,159.021,1212
531,213.052,164.801,1208
531,248.516,170.019,1208
531,285.068,173.001,1221
531,321.926,173.311,1221
531,358.805,172.189,1204
531,395.777,169.21,1191
531,432.583,164.412,1212
531,469.179,158.776,1212
531,179.131,179.894,1204
531,213.54,185.386,1225
531,249.074,190.114,1200
531,285.536,192.397,1191
531,322.308,192.466,1195
531,358.637,192.37,1183
531,394.866,190.829,1200
531,430.926,187.469,1216
531,467.298,182.847,1200
531,179.008,202.007,1191
531,213.845,206.857,1212
531,249.274,210.937,1208
531,285.587,212.866,1191
531,322.494,213.009,1183
531,358.666,213.395,1195
531,394.701,212.669,1212
531,430.551,210.465,1200
531,466.81,207.001,1187
531,178.534,226.398,1179
531,213.635,229.83,1204
531,249.064,233.009,1216
531,285.288,234.793,1204
531,322.152,235.409,1204
531,358.803,235.492,1204
531,395.432,234.905,1212
531,432.023,233.28,1187
531,469.097,230.394,1183
531,178.104,251.731,1171
531,213.234,254.069,1191
531,248.714,256.27,1200
531,284.853,257.733,1216
531,321.691,258.362,1208
531,359.084,258.207,1208
531,396.849,257.449,1191
531,434.743,255.857,1183
531,472.634,253.099,1167
531,177.93,277.434,1155
531,213.074,278.938,1191
531,248.528,280.231,1187
531,284.509,281.181,1204
531,321.38,281.567,1204
531,359.642,281.168,1200
531,398.591,280.146,1187
531,437.769,278.324,1175
531,476.498,275.537,1155
531,178.003,303.014,1144
531,213.254,303.804,1191
531,248.667,304.396,1191
531,284.556,304.874,1191
531,321.52,305.005,1187
531,360.584,304.28,1183
531,400.355,302.94,1179
531,440.39,300.891,1171
531,479.949,298.106,1136
532,179.008,119.015,1216
532,212.986,123.241,1229
532,247.801,127.434,1225
532,283.955,130.287,1212
532,321.23,130.784,1204
532,359.553,127.979,1204
532,397.789,123.797,1212
532,435.548,118.62,1221
532,472.771,113.438,1212
532,179.046,139.572,1229
532,212.811,144.136,1216
532,247.969,148.345,1238
532,284.426,150.941,1243
532,321.56,151.093,1238
532,359.214,149.142,1234
532,396.975,145.742,1221
532,434.37,141.167,1200
532,471.068,136.382,1216
532,179.112,160,1221
532,213.059,164.7,1208
532,248.508,168.778,1208
532,285.071,170.827,1216
532,321.977,170.674,1225
532,358.942,169.772,1208
532,395.998,167.557,1195
532,432.81,163.891,1212
532,469.259,159.607,1212
532,179.149,180.874,1204
532,213.528,185.43,1221
532,249.039,189.253,1200
532,285.504,190.886,1191
532,322.339,190.673,1200
532,358.836,190.575,1187
532,395.277,189.416,1200
532,431.517,186.767,1216
532,467.904,183.154,1204
532,179.008,203.007,1191
532,213.807,207.072,1212
532,249.205,210.467,1208
532,285.515,211.978,1195
532,322.496,212.007,1187
532,358.903,212.197,1200
532,395.238,211.582,1208
532,431.382,209.793,1200
532,467.81,207.022,1187
532,178.519,227.42,1183
532,213.572,230.215,1204
532,248.964,232.876,1221
532,285.188,234.37,1204
532,322.151,234.868,1204
532,359.062,234.755,1204
532,396.037,234.164,1208
532,432.962,232.82,1187
532,470.217,230.532,1183
532,178.081,252.76,1175
532,213.155,254.586,1191
532,248.595,256.382,1195
532,284.738,257.597,1212
532,321.689,258.08,1204
532,359.351,257.785,1208
532,397.473,257.031,1191
532,435.693,255.703,1183
532,473.751,253.511,1171
532,177.912,278.45,1159
532,212.995,279.537,1191
532,248.407,280.499,1187
532,284.393,281.214,1195
532,321.374,281.444,1204
532,359.906,280.973,1200
532,399.203,280.017,1183
532,438.682,278.496,1179
532,477.562,276.263,1163
532,178.003,304.014,1148
532,213.191,304.456,1187
532,248.564,304.766,1191
532,284.46,305.025,1187
532,321.522,305.004,1183
532,360.851,304.274,1183
532,400.947,303.068,1179
532,441.252,301.358,1171
532,480.95,299.122,1140
533,178.009,120.014,1216
533,212.222,122.727,1225
533,247.254,125.243,1225
533,283.621,126.477,1216
533,321.238,125.806,1208
533,360.397,123.29,1212
533,399.672,119.946,1216
533,438.54,115.75,1216
533,476.781,111.46,1216
533,178.271,140.633,1234
533,212.275,143.833,1221
533,247.643,146.553,1229
533,284.309,147.784,1229
533,321.77,147.026,1238
533,360.081,145.168,1225
533,398.691,142.396,1221
533,437.024,138.639,1204
533,474.623,134.637,1221
533,178.601,161.05,1221
533,212.79,164.561,1208
533,248.447,167.427,1208
533,285.235,168.465,1216
533,322.456,167.684,1221
533,359.902,166.697,1208
533,397.57,164.822,1195
533,435.088,161.738,1212
533,472.28,158.085,1216
533,178.911,181.895,1212
533,213.528,185.444,1216
533,249.247,188.346,1200
533,285.96,189.328,1195
533,323.099,188.764,1200
533,359.913,188.416,1191
533,396.737,187.323,1200
533,433.443,185.023,1212
533,470.389,181.882,1204
533,179.008,204.007,1200
533,214.035,207.236,1208
533,249.648,209.948,1208
533,286.223,211.076,1195
533,323.499,211.003,1187
533,360.072,210.786,1195
533,396.603,210.058,1208
533,433.014,208.46,1200
533,469.819,206.031,1195
533,178.633,228.443,1187
533,213.946,230.514,1204
533,249.575,232.622,1216
533,286.061,233.823,1204
533,323.257,234.197,1200
533,360.26,233.775,1204
533,397.303,233.054,1204
533,434.362,231.85,1187
533,471.901,229.85,1187
533,178.213,253.797,1175
533,213.582,254.962,1191
533,249.286,256.239,1191
533,285.68,257.118,1204
533,322.811,257.398,1204
533,360.516,256.942,1204
533,398.627,256.169,1191
533,436.897,255.016,1183
533,475.176,253.107,1175
533,177.998,279.475,1167
533,213.399,279.928,1191
533,249.096,280.357,1183
533,285.325,280.65,1191
533,322.459,280.601,1200
533,360.996,280.111,1195
533,400.233,279.288,1187
533,439.708,278.02,1183
533,478.76,276.091,1167
533,178.003,305.014,1155
533,213.524,304.832,1187
533,249.189,304.588,1187
533,285.32,304.365,1183
533,322.523,304.002,1183
533,361.833,303.374,1183
533,401.847,302.42,1175
533,442.121,301.032,1175
533,481.956,299.13,1148
534,178.009,120.015,1221
534,212.246,121.598,1225
534,247.302,122.685,1225
534,283.664,122.441,1225
534,321.25,120.826,1216
534,360.363,119.09,1216
534,399.497,117.333,1216
534,438.036,115.015,1216
534,475.784,112.487,1216
534,178.544,141.224,1234
534,212.581,143.36,1216
534,247.972,144.673,1225
534,284.64,144.487,1225
534,322.094,142.883,1225
534,360.408,141.495,1221
534,398.961,139.992,1216
534,437.068,137.827,1204
534,474.224,135.394,1221
534,179.145,162.217,1225
534,213.364,164.728,1208
534,249.033,166.266,1208
534,285.823,166.062,1221
534,323.054,164.574,1216
534,360.543,163.787,1204
